Codigo_Mat;Material;Grupo ;Ing1;Ing2;Ing3;Almacen;Total;Unidad_Med
1021075;VALV REDUCTORA DE PRESI N 4? BERMAD;2100;0;0;0;0;0;UN
1021076;CYBER CABLE PARA ITRON 2 HILOS K:10;1800;0;0;0;0;0;UN
1021077;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021078;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021079;ARNES DOBLE STIHL- SEDES;2800;0;0;0;0;0;UN
1021080;"ASPERSOR PARA RIEGO POR IMPULSO 1/2 """;3700;0;0;0;0;0;UN
1021081;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021082;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021083;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021084;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021085;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021086;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021087;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021088;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021089;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021090;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021091;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021092;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021093;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021094;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021095;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021096;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021098;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021099;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021100;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021101;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021102;BUJIA GX 25/35 PARA SOPLADORA;2900;0;0;0;0;0;UN
1021103;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021104;BUJIA NGX PARA GUADA AS 2 TIEMPOS;2900;0;0;0;0;0;UN
1021106;CEPILLO BARRER;3700;0;0;0;0;0;UN
1021107;CUCHILLA CORBATIN STIHL PARA GUADA A FS;3700;0;0;0;0;0;UN
1021108;FILTRO AIRE SOPLADORA BR600 MARCA STIHL;3700;0;0;0;0;0;UN
1021109;GUDA ADORA STIHL FS 450;3700;0;0;0;0;0;UN
1021110;JUEGO DE PIEZAS DE CARBURADOR PARA GUADA;3700;0;0;0;0;0;UN
1021111;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021112;LOCKER METALICO 3 PUERTAS 1.80 X 36 X 37;3700;0;0;0;0;0;UN
1021113;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021114;RODAMIENTO 6202 PARA GUADA A STHIL FS 45;3700;0;0;0;0;0;UN
1021115;TIJERA DE PODAR CESPED;3700;0;0;0;0;0;UN
1021116;TRIMCUT PARA GUADA A FS 450 Y FS380 REFE;3700;0;0;0;0;0;UN
1021117;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021118;CARRO DE BARRIDO;3700;0;0;0;0;0;UN
1021119;LLANTA 3.0 POR 17;3700;0;0;0;0;0;UN
1021121;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021122;LLANTA MACIZA TIPO BUGGUI;3700;0;0;0;0;0;UN
1021123;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021124;NEUMATICO PARA CARRETILLA TIPO BUGGY;3700;0;0;0;0;0;UN
1021125;NEUMATICO 2.5-3.0 POR 17;3700;0;0;0;0;0;UN
1021126;ERROR DE CODIGO;2900;0;0;0;0;0;UN
1021127;ERROR DE CODIGO;2900;0;0;0;0;0;UN
1021128;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021129;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021130;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021131;RESORTE 207 - 30 - 74192;1800;0;0;0;0;0;UN
1021132;ROTOR (SK-10TP)WITH TEMPERATURE AND PRES;2700;0;0;0;0;0;UN
1021133;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021135;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021136;SEGMENT REF. 4511 COMPLETE MILESTONE;2700;0;0;0;0;0;UN
1021137;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021139;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021141;ELEMENTO SEPARADOR  FILTRO 65W30;2900;0;0;0;0;0;UN
1021142;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021143;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021144;VALVULA 723 - 46 - 43400;3100;0;0;0;0;0;UN
1021145;VALVULA 723 - 46 - 44100;3100;0;0;0;0;0;UN
1021146;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021147;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021148;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021149;TERMINAL # 12 TIPO OJO PARA TORNILLO 3/8;3200;0;0;0;0;0;UN
1021150;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021151;INTERRUPTOR BIPOLAR DE 6  P/MONTAJE;3200;0;0;0;0;0;UN
1021152;CODO ELASTIMOLD 15/25 KV 630 A 2/0 AWG;3200;0;0;0;0;0;UN
1021153;CODO ELASTIMOLD 15/25 KV 630 A 4/0 AWG;3200;0;0;0;0;0;UN
1021154;CODO ELASTIMOLD 15/25 KV 630 A 500 MCM;3200;0;0;0;0;0;UN
1021155;CODO ELASTIMOLD 15/25 KV 630 A 2/0 AWG;3200;0;0;0;0;0;UN
1021156;FUSIBLE 4800V 2A PT FUSE CAT N  A489T2E;3200;0;0;0;0;0;UN
1021160;LLAVE ALLEN DE 10MM;1700;0;0;0;0;0;UN
1021161;LLAVE ALLEN DE 12MM;1700;0;0;0;0;0;UN
1021163;"FORMON DE 9"" DE LARGO";1700;0;0;0;0;0;UN
1021164;LLAVE MIXTA DE 13/16;1700;0;0;0;0;0;UN
1021165;"LLAVE MIXTA DE 1-1/4""";1700;0;0;0;0;0;UN
1021166;LLAVE MIXTA DE 1?;1700;0;0;0;0;0;UN
1021167;LLAVE MIXTA DE 2?;1700;0;0;0;0;0;UN
1021168;"LLAVE MIXTA DE 1-7/8""";1700;0;0;0;0;0;UN
1021169;"LLAVE MIXTA DE 7/8""";1700;0;0;0;0;0;UN
1021170;LLAVE DE BOCA N  17;1700;0;0;0;0;0;UN
1021171;"LLAVE DE GOLPE 1-1/4""";1700;0;0;0;0;0;UN
1021172;"TALADRO PERCUTOR DE 1"" C/MANDRIL";1700;0;0;0;0;0;UN
1021173;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021174;ARANDELA PARA LINERS ANTIADHERENTE 10;2700;0;0;0;0;0;UN
1021176;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021178;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021180;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021181;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021182;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021183;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021184;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021185;BOMBA DE ACEITE MOTOR 466;3100;0;0;0;0;0;UN
1021186;TEE ACERO P/SOLDAR 20? SCH 40;1400;0;0;0;0;0;UN
1021187;CEPILLO DE CERDA SUAVE CON CABO;3700;0;0;0;0;0;UN
1021188;CERA ROJA X BOTELLA DE 3 LITROS;2400;0;0;0;0;0;UN
1021189;CLORO  DE 5 LITROS;2400;0;0;0;0;0;UN
1021190;DETERGENTE KILO;2400;0;0;0;0;0;KG
1021191;LIMPIAVIDRIO X BOTELLA DE 5 LITROS;2400;0;0;0;0;0;UN
1021192;MOPA X 1 METRO LARGO CON SU RESPECTIVA A;3700;0;0;0;0;0;UN
1021193;REPUESTO DE MOPA DE 1 METRO DE LARGO;3700;0;0;0;0;0;UN
1021194;LLANTA CON NEUMATICO TIPO BUGGI;3700;0;0;0;0;0;UN
1021196;LLANTA CON NEUMATICO P/CARRETILLA;3700;0;0;0;0;0;UN
1021198;NEUMATICO DE MOTO P/LLANTA DE CARRETILLA;3700;0;0;0;0;0;UN
1021199;TANQUE X 55 GALONES PLASTICO;3700;0;0;0;0;0;UN
1021200;CABO DE RASTRILLO;3700;0;0;0;0;0;UN
1021201;FILTRO DE AIRE PAPEL(250,450) FS 450/380;3700;0;0;0;0;0;UN
1021202;FILTRO MIX GUADA A FS 450/380;3700;0;0;0;0;0;UN
1021203;GRASA PARA ENGRANAJE 80G;3700;0;0;0;0;0;UN
1021204;ARNES DOBLE GUADA A;3700;0;0;0;0;0;UN
1021205;FILTRO DE AIRE PAPEL (BR600);3700;0;0;0;0;0;UN
1021207;ACEITE BAR&CHAIN;3700;0;0;0;0;0;GLN
1021208;FILTRO DE AIRE HT 103;3700;0;0;0;0;0;UN
1021209;"ESPADA R 30CM/12"" 1.1 MM/0.043"" 1/4";3700;0;0;0;0;0;UN
1021210;8140/8141 OP PESTICIDE CALIBRATION MIX;2700;0;0;0;0;0; GL
1021211;PHENOLS CALIBRATION MIX (11 COMPONENTES);2700;0;0;0;0;0; GL
1021212;ACEITE DE INMERSI N;2700;0;0;0;0;0;M/L
1021213;ACEITE Y GRASA ? WP MATERIAL DE PRUEBA;2700;0;0;0;0;0;UN
1021214;ACETATO DE ETILO SUPRASOLV MERCK 1.00789;2700;0;0;0;0;0;M/L
1021215;ACETONA SUPRASOLV MERCK 1.00658.2500;2700;0;0;0;0;0;M/L
1021216;ACID COMPOUNDS ? WP FENOLES GC;2700;0;0;0;0;0;UN
1021217;ACIDEZ WP-MATERIAL DE PRUEBA DE APTITUD;2700;0;0;0;0;0;UN
1021218;CODO COOPER POWER SYSTEM BT635R72A1;3200;0;0;0;0;0;UN
1021221;CODO COOPER POWER SYSTEM BT635M68A1;3200;0;0;0;0;0;UN
1021222;BASE PARA LOGGER I2O WATER;1800;0;0;0;0;0;UN
1021223;ACIDO CLORHIDRICO MERCK 1.13386.2500;2700;0;0;0;0;0;M/L
1021224;ACIDO NITRICO 1.00452.2500;2700;0;0;0;0;0;M/L
1021225;AGAR BISMUTO SULFITO;2700;0;0;0;0;0;G
1021226;AGAR SABOURAUD;2700;0;0;0;0;0;G
1021227;AGAR XLD MARCA MERK;2700;0;0;0;0;0;G
1021228;AGITADOR MAGNETICO DIGITAL 10X10 MODELO;2700;0;0;0;0;0;UN
1021229;AGUAGLO - KIT DE TINCI N;2700;0;0;0;0;0;UN
1021230;ALCOHOL ACETONA;2700;0;0;0;0;0;M/L
1021231;ALUMINIO CERTIPUR   MERCK 1.70301.0100;2700;0;0;0;0;0;M/L
1021232;ANTIMONIO CERTIPUR MERCK 1.70302.0100;2700;0;0;0;0;0;M/L
1021233;ANTISERUM POLY MARCA DIFCO VIBRIO CHOLER;2700;0;0;0;0;0;UN
1021234;ARS NICO CERTIPUR MERCK 1.70303.0100;2700;0;0;0;0;0;M/L
1021235;ATTEST 3M (AMPOLLAS DE EVALUACI N DE AUT;2700;0;0;0;0;0;UN
1021236;BALDE PLASTICO DE 10 LITROS;2700;0;0;0;0;0;UN
1021237;BARIO CERTIPUR MERCK 1.70304.0100;2700;0;0;0;0;0;M/L
1021238;BARRA AGITADORAS DE 1.5 CM DE LARGO;2700;0;0;0;0;0;UN
1021239;BARRA AGITADORA DE 4 CM DE LARGO;2700;0;0;0;0;0;UN
1021240;BARRA AGITADORA MAGN TICA 10 ST./PCS;2700;0;0;0;0;0;UN
1021241;BATA DESECHABLE;2700;0;0;0;0;0;UN
1021243;BATA DESECHABLE COLOR AZUL;2700;0;0;0;0;0;UN
1021245;BBL CRYSTAL (-);2700;0;0;0;0;0;UN
1021246;BEACKERS 906-24 BRAND;2700;0;0;0;0;0;UN
1021247;BERILIO  CERTIPUR MERCK 1.70305.0100;2700;0;0;0;0;0;UN
1021248;BLOQUEADOR SOLAR FPS 100;2700;0;0;0;0;0;UN
1021249;BOLSA EST RIL SIN TIOSULFATO X 300 ML;2700;0;0;0;0;0;UN
1021250;BOMBA DE RECIRCULACION DE AGUA;2700;0;0;0;0;0;UN
1021251;BOMBA DE VACIO DE 6 PUESTOS;2700;0;0;0;0;0;UN
1021252;BOMBA VACIO;2700;0;0;0;0;0;UN
1021253;LLAVE DE GANCHO PERNO O EN C AJUSTABLE;1800;0;0;0;0;0;UN
1021254;SET DE LLAVES PUNTA Y CORONA O BOCA FIJA;1800;0;0;0;0;0;UN
1021255;"PAQUIMETRO PLASTICO DE 6""";1800;0;0;0;0;0;UN
1021256;ARCO SIERRA MINI;1800;0;0;0;0;0;UN
1021257;BORNERA DE 1 POLO P/CONEXI NES ELECTRICA;1800;0;0;0;0;0;UN
1021258;POTE GRASA SINTETICA 1KG;1800;0;0;0;0;0;UN
1021259;71 PM3 PICCO MICRO ROLLO DE CADENA;3700;0;0;0;0;0;UN
1021260;ROLLO DE CADENA 3/8 MICRO - 1 CADENA 3CM;3700;0;0;0;0;0;UN
1021261;ESPADA DE 63 CM/25 - MS 380;3700;0;0;0;0;0;UN
1021262;CORDON DE ARRANQUE;3700;0;0;0;0;0;UN
1021263;ROLLO DE CADENA PMM3 PICCO MICRO MINI;3700;0;0;0;0;0;UN
1021264;MEMBRANA DE REGUALACION;3700;0;0;0;0;0;UN
1021265;FILTRO DE AIRE (FS160/280) FELPA;3700;0;0;0;0;0;UN
1021266;RESORTE EMBRAGUE FS 280;3700;0;0;0;0;0;UN
1021267;RODAMIENTO 6000;3700;0;0;0;0;0;UN
1021268;RODAMIENTO 6001;3700;0;0;0;0;0;UN
1021269;JUEGO DE PI ONES (450/280);3700;0;0;0;0;0;UN
1021270;EMPU ADORA (25, 051, 280, 011);3700;0;0;0;0;0;UN
1021271;MEMBRANA DE LA BOMBA;3700;0;0;0;0;0;UN
1021273;BUJIA GX 25/35;3700;0;0;0;0;0;UN
1021274;ENCHUFE DE BUJIA;3700;0;0;0;0;0;UN
1021275;ACORDEON BR 600;3700;0;0;0;0;0;UN
1021276;CEBADOR DE CARBURADOR BR-600;3700;0;0;0;0;0;UN
1021277;CAPUCHO (FS450);3700;0;0;0;0;0;UN
1021278;RESORTES CON PATAS;3700;0;0;0;0;0;UN
1021279;BUJIA (BR600-BG86);3700;0;0;0;0;0;UN
1021280;CARBURADOR;3700;0;0;0;0;0;UN
1021281;VALVULA ADMISION BR600;3700;0;0;0;0;0;UN
1021282;VALVULA ESCAE BR600;3700;0;0;0;0;0;UN
1021283;RETEN CIG?E AL (SR450,SE430,BR600);3700;0;0;0;0;0;UN
1021284;CIG?E AL;3700;0;0;0;0;0;UN
1021285;DISCO PI ON  EJE LEVA 1824723C1;3700;0;0;0;0;0;UN
1021286;JUNTA TAPA VALVULA BR600;3700;0;0;0;0;0;UN
1021287;CABLE BOWDEN;3700;0;0;0;0;0;UN
1021288;VARILLA VALVULA (BR600);3700;0;0;0;0;0;UN
1021289;MEMBRANA DEL CARBURADOR;3700;0;0;0;0;0;UN
1021290;BOTON GIRATORIO;3700;0;0;0;0;0;UN
1021292;NYLON REDONDO 3,3 5K, 520 MTS;3700;0;0;0;0;0;UN
1021293;O-RING 2.00 X 1.00 - FPM;3200;0;0;0;0;0;UN
1021294;O-RING 34.65 X 1.78 - NBR;3200;0;0;0;0;0;UN
1021295;O-RING 32.00 X 1.50 - FPM;3200;0;0;0;0;0;UN
1021296;O-RING 66.40 X 1.78 - NBR;3200;0;0;0;0;0;UN
1021297;O-RING 79.00 X 2.00 - NBR;3200;0;0;0;0;0;UN
1021298;O-RING 87.00 X 2.00 - NBR;3200;0;0;0;0;0;UN
1021299;O-RING 37.82 X 1.78 - NBR;3200;0;0;0;0;0;UN
1021300;HEAT PIL0T FOIL P/N 400403542;3200;0;0;0;0;0;UN
1021301;TUBE SILICONE GREASE X 100G;3200;0;0;0;0;0;UN
1021302;SLEEVE BEARING COMPLETE;3200;0;0;0;0;0;UN
1021303;O-RING 290.00 X 2.00 - NBR;3200;0;0;0;0;0;UN
1021304;O-RING 163 X 2.62 - MVQ;3200;0;0;0;0;0;UN
1021305;SPECIAL LONG - TERM GREASE;3200;0;0;0;0;0;UN
1021307;RADIAL SHAFT PACKING;3200;0;0;0;0;0;UN
1021308;O-RING 69.57 X 1.78 - NBR;3200;0;0;0;0;0;UN
1021309;O-RING 18.00 X 2.00 - NBR;3200;0;0;0;0;0;UN
1021310;O-RING 12.42 X 1.78 - NBR;3200;0;0;0;0;0;UN
1021311;HEAT PIL0T FOIL P/N 400404042;3200;0;0;0;0;0;UN
1021313;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021314;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021315;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021316;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021317;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021318;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021319;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021320;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021321;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021322;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021323;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021324;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021325;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021326;LIJA N  400;3700;0;0;0;0;0;UN
1021327;MEZCLADORA LAVAPLATO INALGRIFO C/C;3700;0;0;0;0;0;UN
1021328;ESPATULA METALICA 4MM;3700;0;0;0;0;0;UN
1021333;CERRADURA SAFE ALCOBA INOX;3700;0;0;0;0;0;UN
1021334;CANDADO YALE ITALI N 40;3700;0;0;0;0;0;UN
1021335;ERROR DE CODIGO;2900;0;0;0;0;0;UN
1021336;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021337;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021338;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021339;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021340;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021341;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021342;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021343;"TUBO FLUORESCENTE T12 SLIM 48"" 5000K";3200;0;0;0;0;0;UN
1021345;"TUBO FLUORESCENTE T12 SLIM 96"" 75W 6500K";3200;0;0;0;0;0;UN
1021346;CAJA MENCANISMO 45MM UNIVERSAL;3200;0;0;0;0;0;UN
1021347;REFLECTOR LED 30W 6500K;3200;0;0;0;0;0;UN
1021348;CANALETA LISA 2 X 20;3200;0;0;0;0;0;UN
1021349;BOMBILLO LED 11W 6500K E27 LUXLIGHT;3200;0;0;0;0;0;UN
1021350;TUBO FLUORESCENTE T8 17W 865 ALTO PHILIP;3200;0;0;0;0;0;UN
1021351;BALA LED 12W 6500K REDONDA S/P;3200;0;0;0;0;0;UN
1021352;TUBO LED 18W T8 6500K;3200;0;0;0;0;0;UN
1021355;KIT SODIO MH 400W 20/220 IGPA 400 INADIS;3200;0;0;0;0;0;UN
1021360;BOMBILLO LED 30W 6500K PLAFON OSAKY;3200;0;0;0;0;0;UN
1021361;BALA LED 12W 6500K REDONDA INCRUSTADA;3200;0;0;0;0;0;UN
1021368;MINI INTERRUPTOR 1 X 25 AMP;3200;0;0;0;0;0;UN
1021371;TOMA DOBLE C/P LUMINEX;3200;0;0;0;0;0;UN
1021374;KIT MH 400W 120/270 ADVANCE;3200;0;0;0;0;0;UN
1021378;BALA LED 18W 6500K REDONDA SOBREPONER;3200;0;0;0;0;0;UN
1021379;CINTA AISLANTE 3M TENFLEX GRANDE;3200;0;0;0;0;0;UN
1021381;ALAMBRE DUPLEX #14;3700;0;0;0;0;0;ROL
1021382;MALLA ZARANDA DIAG. 8 X 8 GALV;3700;0;0;0;0;0;UN
1021384;MEZCLA LAVAMANO KIT 4 PISCIS;3700;0;0;0;0;0;UN
1021385;PARARRAYO POLIMERICO TE 10KA 36KV DA1-36;3200;0;0;0;0;0;UN
1021386;ESPANDER;2900;0;0;0;0;0;UN
1021387;EMPAQUE CHICAGO;2900;0;0;0;0;0;UN
1021389;CONTROL DIGITAL DE TRANSFERENCIA AUTOM T;3200;0;0;0;0;0;UN
1021391;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021393;ATC THERMOWELL COMPLETE WHIT SAEAL;2700;0;0;0;0;0;UN
1021394;ERROR DE CODIGO;1400;0;0;0;0;0;UN
1021395;GUARDAMOTOR DE 4-6.3  REF 3RV10111GA15;3200;0;0;0;0;0;UN
1021397;GABINETE TIPO EXTERIOR IP54 300X300X150;3200;0;0;0;0;0;UN
1021398;SONDA DE CORRIENTE FLEXIBLE DE 3 A 3000 ;3200;0;0;0;0;0;UN
1021399;TRANSFORMADOR 440V 220V 2.000;3200;0;0;0;0;0;UN
1021400;AMARRA PLASTICA DE 20 CM;3200;0;0;0;0;0;UN
1021401;AMARRA PLASTICA DE 40 CM;3200;0;0;0;0;0;UN
1021402;DISPOSITIVO REGISTRADOR DE DATOS 3P Y 1Q;1800;0;0;0;0;0;UN
1021403;DISPOSITIVO REGISTRADOR DE DATOS 1P Y 1Q;1800;0;0;0;0;0;UN
1021404;"CONECTOR DE BCE P/VARILLA DE COBRE 1/2""";3200;0;0;0;0;0;UN
1021405;HIDROSOLTA EN BOLSA PARA PUESTA A TIERRA;3200;0;0;0;0;0;UN
1021406;CABLE DESNUDO DE COBRE CALIBRE # 8;3200;0;0;0;0;0;M
1021407;"CONECTOR PARA CONDUIT HUB 3/4""";3200;0;0;0;0;0;UN
1021408;"QUICK CONNET HEAVY P/N S8510-01371 6""";2900;0;0;0;0;0;UN
1021409;"QUICK CONNET HEAVY P/N S8510-00286 6""";2900;0;0;0;0;0;UN
1021410;"BAND-LOK STYLE RING CLAMP P/N U42587 6""";2900;0;0;0;0;0;UN
1021412;"THROTTLE CABLE P/N U44876-15 15""";2900;0;0;0;0;0;UN
1021413;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021414;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021415;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021416;XSITE EASY DISPLAY WITH SOFTWARE;2900;0;0;0;0;0;UN
1021417;KIT DE AFILADO 1/4-3/8P;3700;0;0;0;0;0;UN
1021418;SILICA GEL GRANULAR X 30 GRAMOS;2700;0;0;0;0;0;UN
1021419;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021420;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021421;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021422;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021423;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021424;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021425;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021426;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021427;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021428;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021429;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021430;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021431;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021432;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021433;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021434;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021435;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021437;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021438;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021440;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021441;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021442;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021443;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021444;ERROR DE CODIGO;3100;0;0;0;0;0;UN
1021448;BOMBA DE VACIO;2700;0;0;0;0;0;UN
1021450;BORO CERTIPUR MERCK 1.70307.0100;2700;0;0;0;0;0;M/L
1021451;BOROHIDRURO DE SODIO  P.A.X 100G;2700;0;0;0;0;0;G
1021452;BTEX ESTANDARD 30213 RESTEK;2700;0;0;0;0;0; GL
1021453;BUFFER DE 10.00 UNIDADES DE PH;2700;0;0;0;0;0;M/L
1021454;BUFFER DE 12.00 UNIDADES DE PH;2700;0;0;0;0;0;M/L
1021455;BUFFER DE 2.00 UNIDADES DE PH;2700;0;0;0;0;0;M/L
1021456;BUFFER DE 4.00 UNIDADES DE PH;2700;0;0;0;0;0;M/L
1021457;BUFFER DE 7.00 UNIDADES DE PH;2700;0;0;0;0;0;M/L
1021460;BURETAS DIGITALES  DE 25 ML;2700;0;0;0;0;0;UN
1021461;CABLE 10 THHN PROCABLES;2700;0;0;0;0;0;UN
1021462;CABLE 12 THHN PROCABLES;2700;0;0;0;0;0;UN
1021463;CABLE 14 THHN PROCABLES;2700;0;0;0;0;0;UN
1021464;CABLE 8 THHN PROCABLES;2700;0;0;0;0;0;UN
1021465;CADMIO CERTIPUR MERCK 1.70309.0100;2700;0;0;0;0;0;M/L
1021466;CAJA PVC 2X4 C-105 CODELCA;2700;0;0;0;0;0;UN
1021467;CAJAS PETRI DESECHABLES CON DIVISION;2700;0;0;0;0;0;UN
1021468;CALCIO CERTIPUR MERCK 1.70308.0100;2700;0;0;0;0;0;M/L
1021469;CALDO BRILLA MARCA MERCK BRILLA;2700;0;0;0;0;0;G
1021470;CALDO EC;2700;0;0;0;0;0;G
1021471;CALDO LAURYL SULFATO X500 GRAMOS;2700;0;0;0;0;0;G
1021472;CALIBRANT BULB  REF G3170-80002 AGILENT;2700;0;0;0;0;0;UN
1021473;CAPILLARY TIPS 942339381261;2700;0;0;0;0;0;UN
1021474;CARBONATO DE SODIO SUPRAPUR;2700;0;0;0;0;0;UN
1021475;CARTUCHO DE T NER NEGRO HP 85A LASERJET;2700;0;0;0;0;0;G
1021476;CARTUCHO REPHIDUO H PARA DIRECT PURE UP;2700;0;0;0;0;0;UN
1021477;CARTUCHO REPHIDUO U PARA EQUIPOS GENIE;2700;0;0;0;0;0;UN
1021478;CARTUCHO FENOL BOND ELUT - PPL 500M 6ML;2700;0;0;0;0;0;UN
1021479;CARTUCHO FLORISIL GRADO PR BOND ELUT;2700;0;0;0;0;0;UN
1021480;CARTUCHO HAP S BOND ELUT PLEXA 500MG 6ML;2700;0;0;0;0;0;UN
1021481;CARTUCHO PCB S BOND ELUT - PCB 1G 3ML;2700;0;0;0;0;0;UN
1021482;CARTUCHO PESTICIDA ENVIRELUT - PESTICIDE;2700;0;0;0;0;0;UN
1021485;"PIE DE AMIGO C/ANGULO DE AC INOX 1-1/2""";2900;0;0;0;0;0;UN
1021486;HTS-100-115 STRIP HEATER 2.5 CM W X 100;2900;0;0;0;0;0;UN
1021487;"FILTRO P/CLORO GAS REF: U 28199 3/4""";2900;0;0;0;0;0;UN
1021488;MANOMETRO P/PRESION DE CLORO REF U-17805;2900;0;0;0;0;0;UN
1021493;NIPLE  3/4? X 120 MM EXT ROSCADOS;2900;0;0;0;0;0;UN
1021494;NIPLE  3/4? X 122 MM EXT ROSCADOS;2900;0;0;0;0;0;UN
1021495;NIPLE  3/4? X 130 MM EXT ROSCADOS;2900;0;0;0;0;0;UN
1021496;NIPLE  3/4? X 132 MM EXT ROSCADOS;2900;0;0;0;0;0;UN
1021497;NIPLE  3/4? X 141 MM EXT ROSCADOS;2900;0;0;0;0;0;UN
